Top_p,Entropy,Top_10
0.6969522833824158,0.920417308807373,"[0.6969522833824158, 0.16212718188762665, 0.07046027481555939, 0.07046027481555939, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.634325385093689,1.029007911682129,"[0.634325385093689, 0.1817372739315033, 0.11980843544006348, 0.06412895768880844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.5489178895950317,0.980025053024292,"[0.5489178895950317, 0.2938145697116852, 0.15726761519908905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.8318115472793579,0.5695814490318298,"[0.8318115472793579, 0.08409423381090164, 0.08409423381090164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.8109703660011292,0.710870623588562,"[0.8109703660011292, 0.10097768157720566, 0.03563155233860016, 0.02893058955669403, 0.023489780724048615, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.855833888053894,0.4951948523521423,"[0.855833888053894, 0.10656343400478363, 0.03760271519422531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.7537438273429871,0.8274869918823242,"[0.7537438273429871, 0.09385213255882263, 0.07620205730199814, 0.07620205730199814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.7482016682624817,0.8321068286895752,"[0.7482016682624817, 0.11474044620990753, 0.07564160972833633, 0.061416249722242355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.8030346632003784,0.6993647813796997,"[0.8030346632003784, 0.09998957067728043, 0.0535205602645874, 0.04345526173710823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.8563510179519653,0.5080514550209045,"[0.8563510179519653, 0.08657512068748474, 0.057073868811130524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.8801277279853821,0.4472136497497558,"[0.8801277279853821, 0.0722452774643898, 0.047627054154872894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,1.1920930376163597e-07,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.5115674734115601,1.1217913627624512,"[0.5115674734115601, 0.2738223671913147, 0.18051527440547943, 0.03409488871693611, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.8112779855728149,0.4843645393848419,"[0.8112779855728149, 0.18872198462486267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.9081846475601196,0.3067179322242737,"[0.9081846475601196, 0.09181538224220276, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.6513549089431763,0.6466038823127747,"[0.6513549089431763, 0.3486451506614685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.8451777696609497,0.537462592124939,"[0.8451777696609497, 0.08544585108757019, 0.06937641650438309, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.4882904887199402,1.3699188232421875,"[0.4882904887199402, 0.17230093479156494, 0.17230093479156494, 0.092226043343544, 0.07488162815570831, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.902341604232788,0.3875990509986877,"[0.9023416042327881, 0.048829227685928345, 0.048829227685928345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.3693325817584991,1.7253849506378174,"[0.36933258175849915, 0.24347920715808868, 0.13032503426074982, 0.10581555962562561, 0.05663898587226868, 0.0373387448489666, 0.02461523376405239, 0.016227340325713158, 0.016227340325713158, 0.0]"
